Gene	variable	value	Average	CircadianTime	Measurement	PathwayClass
NCU02397.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU02476.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU01754.7	CT14.1_protein	1.3090169943749463	False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU06652.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU02702.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU07281.7	CT14.1_protein	1.848048096156426	False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU06075.7	CT14.1_protein	1.848048096156426	False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU01870.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU10042.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU02252.7	CT14.1_protein	1.848048096156426	False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU07914.7	CT14.1_protein	0.7580781044003322	False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU01528.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU10106.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU07550.7	CT14.1_protein	1.848048096156426	False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU07807.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU00629.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
NCU04797.7	CT14.1_protein		False	14.1	protein	GLYCOLYSIS-VARIANTS
Average	CT14.1_protein	1.2199321090862945	True	14.1	protein	GLYCOLYSIS-VARIANTS
NCU03254.7	CT16.3_RNA	1.309016994374948	False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU00762.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU08227.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU07190.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU01162.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU03914.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU05121.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU02240.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU05882.7	CT16.3_RNA	0.06030737921409146	False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU01050.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU07898.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU07974.7	CT16.3_RNA	1.309016994374948	False	16.3	RNA	GLYCOLYSIS-VARIANTS
NCU08760.7	CT16.3_RNA		False	16.3	RNA	GLYCOLYSIS-VARIANTS
