	Phase	Circadian time Acrophase
NCU03174.7	22	11.466666666666669
NCU12091.7	2	14.133333333333333
NCU00027.7	2	14.133333333333333
NCU04832.7	10	22.666666666666664
NCU08609.7	22	11.466666666666669
NCU03748.7	4	16.266666666666666
NCU06095.7	6	18.4
NCU02273.7	8	20.53333333333333
NCU07795.7	18	7.199999999999999
NCU08957.7	12	0.8000000000000007
NCU02278.7	2	14.133333333333333
NCU08895.7	12	0.8000000000000007
NCU04474.7	2	14.133333333333333
NCU09270.7	2	14.133333333333333
NCU02705.7	4	16.266666666666666
NCU04237.7	10	22.666666666666664
NCU07907.7	12	0.8000000000000007
NCU07806.7	14	2.9333333333333336
NCU06781.7	0	12.0
NCU05542.7	22	11.466666666666669
NCU02056.7	6	18.4
NCU09465.7	22	11.466666666666669
NCU00634.7	4	16.266666666666666
NCU01408.7	4	16.266666666666666
NCU03634.7	12	0.8000000000000007
NCU00150.7	2	14.133333333333333
NCU06269.7	2	14.133333333333333
NCU02546.7	2	14.133333333333333
NCU08046.7	6	18.4
NCU07539.7	22	11.466666666666669
NCU02151.7	12	0.8000000000000007
NCU01414.7	20	9.333333333333329
NCU09111.7	4	16.266666666666666
NCU08641.7	18	7.199999999999999
NCU01092.7	2	14.133333333333333
NCU06043.7	0	12.0
NCU00689.7	16	5.066666666666666
NCU05781.7	22	11.466666666666669
NCU06546.7	10	22.666666666666664
NCU09541.7	2	14.133333333333333
NCU09131.7	4	16.266666666666666
NCU07165.7	12	0.8000000000000007
NCU06836.7	18	7.199999999999999
NCU00707.7	4	16.266666666666666
NCU06649.7	0	12.0
NCU00475.7	6	18.4
NCU07332.7	10	22.666666666666664
NCU08621.7	20	9.333333333333329
NCU02430.7	10	22.666666666666664
NCU08291.7	22	11.466666666666669
NCU02399.7	6	18.4
NCU06776.7	2	14.133333333333333
NCU07474.7	14	2.9333333333333336
NCU04142.7	14	2.9333333333333336
NCU04333.7	0	12.0
NCU00977.7	6	18.4
NCU07398.7	8	20.53333333333333
NCU03946.7	8	20.53333333333333
NCU00518.7	2	14.133333333333333
NCU02604.7	0	12.0
NCU06862.7	18	7.199999999999999
NCU01428.7	6	18.4
NCU11109.7	4	16.266666666666666
NCU10169.7	22	11.466666666666669
NCU04245.7	0	12.0
NCU04558.7	12	0.8000000000000007
NCU01340.7	4	16.266666666666666
NCU00395.7	0	12.0
NCU09090.7	14	2.9333333333333336
NCU02794.7	0	12.0
NCU06132.7	10	22.666666666666664
NCU00243.7	22	11.466666666666669
NCU07453.7	2	14.133333333333333
NCU01747.7	4	16.266666666666666
NCU07665.7	16	5.066666666666666
NCU06498.7	14	2.9333333333333336
NCU11324.7	18	7.199999999999999
NCU04910.7	2	14.133333333333333
NCU11370.7	6	18.4
NCU07713.7	16	5.066666666666666
NCU07506.7	12	0.8000000000000007
NCU08973.7	14	2.9333333333333336
NCU10237.7	12	0.8000000000000007
NCU03267.7	12	0.8000000000000007
NCU01491.7	8	20.53333333333333
NCU09770.7	10	22.666666666666664
NCU03126.7	6	18.4
NCU03711.7	4	16.266666666666666
NCU05345.7	14	2.9333333333333336
NCU04667.7	14	2.9333333333333336
NCU11341.7	10	22.666666666666664
NCU06237.7	12	0.8000000000000007
NCU02408.7	2	14.133333333333333
NCU00326.7	10	22.666666666666664
NCU00419.7	22	11.466666666666669
NCU00236.7	10	22.666666666666664
NCU00974.7	6	18.4
NCU05304.7	2	14.133333333333333
NCU00065.7	2	14.133333333333333
NCU05948.7	2	14.133333333333333
NCU03086.7	6	18.4
NCU04246.7	2	14.133333333333333
NCU08707.7	0	12.0
NCU00581.7	6	18.4
NCU07870.7	6	18.4
NCU10836.7	22	11.466666666666669
NCU01419.7	12	0.8000000000000007
NCU06520.7	2	14.133333333333333
NCU04837.7	6	18.4
NCU05292.7	14	2.9333333333333336
NCU02126.7	12	0.8000000000000007
NCU03274.7	20	9.333333333333329
NCU00598.7	12	0.8000000000000007
NCU07070.7	18	7.199999999999999
NCU05206.7	16	5.066666666666666
NCU02096.7	14	2.9333333333333336
NCU00104.7	12	0.8000000000000007
NCU00599.7	2	14.133333333333333
NCU10518.7	22	11.466666666666669
NCU09676.7	10	22.666666666666664
NCU00881.7	20	9.333333333333329
NCU01816.7	6	18.4
NCU01332.7	6	18.4
NCU01487.7	0	12.0
NCU00657.7	4	16.266666666666666
NCU07551.7	10	22.666666666666664
NCU06850.7	0	12.0
NCU02746.7	2	14.133333333333333
NCU03230.7	0	12.0
NCU04022.7	22	11.466666666666669
NCU07262.7	4	16.266666666666666
NCU01975.7	4	16.266666666666666
NCU02597.7	12	0.8000000000000007
NCU08762.7	6	18.4
NCU05650.7	0	12.0
NCU08280.7	16	5.066666666666666
NCU02395.7	12	0.8000000000000007
NCU08886.7	20	9.333333333333329
NCU02797.7	10	22.666666666666664
NCU05560.7	8	20.53333333333333
NCU09502.7	4	16.266666666666666
NCU02230.7	0	12.0
NCU03749.7	16	5.066666666666666
NCU03283.7	16	5.066666666666666
NCU02208.7	4	16.266666666666666
NCU02692.7	10	22.666666666666664
NCU02519.7	18	7.199999999999999
NCU01945.7	10	22.666666666666664
NCU09826.7	2	14.133333333333333
NCU06200.7	14	2.9333333333333336
NCU06198.7	0	12.0
NCU08339.7	2	14.133333333333333
NCU06061.7	10	22.666666666666664
NCU01259.7	2	14.133333333333333
NCU07855.7	6	18.4
NCU06364.7	12	0.8000000000000007
NCU02390.7	6	18.4
NCU07710.7	12	0.8000000000000007
NCU03101.7	0	12.0
NCU09708.7	0	12.0
NCU02236.7	22	11.466666666666669
NCU02123.7	14	2.9333333333333336
NCU00722.7	14	2.9333333333333336
NCU06471.7	14	2.9333333333333336
NCU09058.7	16	5.066666666666666
NCU09278.7	16	5.066666666666666
NCU00041.7	20	9.333333333333329
NCU09319.7	2	14.133333333333333
NCU03662.7	4	16.266666666666666
NCU00046.7	22	11.466666666666669
NCU06300.7	6	18.4
NCU00332.7	14	2.9333333333333336
NCU09760.7	8	20.53333333333333
NCU00935.7	10	22.666666666666664
NCU06623.7	6	18.4
NCU04472.7	22	11.466666666666669
NCU07560.7	2	14.133333333333333
NCU03739.7	2	14.133333333333333
NCU01198.7	2	14.133333333333333
NCU03347.7	4	16.266666666666666
NCU01438.7	18	7.199999999999999
NCU10987.7	4	16.266666666666666
NCU07399.7	22	11.466666666666669
NCU09705.7	8	20.53333333333333
NCU03975.7	22	11.466666666666669
NCU10061.7	4	16.266666666666666
NCU10476.7	4	16.266666666666666
NCU01256.7	20	9.333333333333329
NCU08997.7	6	18.4
NCU03907.7	20	9.333333333333329
NCU09621.7	12	0.8000000000000007
NCU06177.7	10	22.666666666666664
NCU06587.7	10	22.666666666666664
NCU01190.7	10	22.666666666666664
NCU03458.7	14	2.9333333333333336
NCU04503.7	0	12.0
NCU00032.7	12	0.8000000000000007
NCU05135.7	8	20.53333333333333
NCU09659.7	20	9.333333333333329
NCU08827.7	2	14.133333333333333
NCU03886.7	6	18.4
NCU04252.7	12	0.8000000000000007
NCU05029.7	10	22.666666666666664
NCU04410.7	18	7.199999999999999
NCU00519.7	6	18.4
NCU00484.7	6	18.4
NCU05600.7	8	20.53333333333333
NCU11186.7	0	12.0
NCU00102.7	4	16.266666666666666
NCU05775.7	4	16.266666666666666
NCU10893.7	4	16.266666666666666
NCU01063.7	12	0.8000000000000007
NCU03888.7	20	9.333333333333329
NCU03385.7	4	16.266666666666666
NCU04463.7	0	12.0
NCU06440.7	20	9.333333333333329
NCU00729.7	10	22.666666666666664
NCU05485.7	6	18.4
NCU10852.7	4	16.266666666666666
NCU07307.7	4	16.266666666666666
NCU08877.7	10	22.666666666666664
NCU04783.7	22	11.466666666666669
NCU06448.7	12	0.8000000000000007
NCU05429.7	2	14.133333333333333
NCU03756.7	8	20.53333333333333
NCU07188.7	20	9.333333333333329
NCU02491.7	20	9.333333333333329
NCU01460.7	10	22.666666666666664
NCU04097.7	12	0.8000000000000007
NCU03282.7	12	0.8000000000000007
NCU03859.7	2	14.133333333333333
NCU01944.7	0	12.0
NCU09269.7	12	0.8000000000000007
NCU07024.7	2	14.133333333333333
NCU02388.7	4	16.266666666666666
NCU06593.7	18	7.199999999999999
NCU04301.7	4	16.266666666666666
NCU02335.7	2	14.133333333333333
NCU07852.7	2	14.133333333333333
NCU02888.7	4	16.266666666666666
NCU06452.7	6	18.4
NCU06366.7	18	7.199999999999999
NCU06674.7	6	18.4
NCU04495.7	0	12.0
NCU08825.7	20	9.333333333333329
NCU04545.7	22	11.466666666666669
NCU11312.7	12	0.8000000000000007
NCU09480.7	2	14.133333333333333
NCU03321.7	22	11.466666666666669
NCU09643.7	22	11.466666666666669
NCU06880.7	14	2.9333333333333336
NCU01430.7	10	22.666666666666664
NCU01571.7	12	0.8000000000000007
NCU07322.7	12	0.8000000000000007
NCU08023.7	10	22.666666666666664
NCU05136.7	6	18.4
NCU09995.7	0	12.0
NCU08771.7	4	16.266666666666666
NCU05387.7	12	0.8000000000000007
NCU12023.7	22	11.466666666666669
NCU08040.7	4	16.266666666666666
NCU08138.7	16	5.066666666666666
NCU02317.7	12	0.8000000000000007
NCU03998.7	10	22.666666666666664
NCU06978.7	12	0.8000000000000007
NCU07271.7	2	14.133333333333333
NCU04757.7	16	5.066666666666666
NCU08145.7	12	0.8000000000000007
NCU07253.7	12	0.8000000000000007
NCU01766.7	0	12.0
NCU02128.7	4	16.266666666666666
NCU00101.7	4	16.266666666666666
NCU05567.7	2	14.133333333333333
NCU03054.7	22	11.466666666666669
NCU09004.7	20	9.333333333333329
NCU05524.7	12	0.8000000000000007
NCU02650.7	2	14.133333333333333
NCU07911.7	6	18.4
NCU10572.7	22	11.466666666666669
NCU06948.7	0	12.0
NCU17114.7	8	20.53333333333333
NCU06881.7	10	22.666666666666664
NCU06676.7	10	22.666666666666664
NCU04789.7	10	22.666666666666664
NCU08389.7	6	18.4
NCU11188.7	4	16.266666666666666
NCU04111.7	20	9.333333333333329
NCU03802.7	12	0.8000000000000007
NCU08355.7	12	0.8000000000000007
NCU03145.7	0	12.0
NCU06430.7	18	7.199999999999999
NCU08565.7	10	22.666666666666664
NCU07999.7	22	11.466666666666669
NCU09825.7	22	11.466666666666669
NCU03929.7	10	22.666666666666664
NCU01454.7	10	22.666666666666664
NCU00463.7	4	16.266666666666666
NCU03253.7	0	12.0
NCU04552.7	6	18.4
NCU01854.7	20	9.333333333333329
NCU01704.7	10	22.666666666666664
NCU01172.7	12	0.8000000000000007
NCU07876.7	0	12.0
NCU09101.7	0	12.0
NCU10618.7	6	18.4
NCU04932.7	0	12.0
NCU01388.7	0	12.0
NCU06047.7	6	18.4
NCU08365.7	20	9.333333333333329
NCU02450.7	10	22.666666666666664
NCU02105.7	2	14.133333333333333
NCU01919.7	2	14.133333333333333
NCU05306.7	10	22.666666666666664
NCU02109.7	10	22.666666666666664
NCU08705.7	18	7.199999999999999
NCU07587.7	8	20.53333333333333
NCU04316.7	22	11.466666666666669
NCU01720.7	22	11.466666666666669
NCU02955.7	6	18.4
NCU04592.7	16	5.066666666666666
NCU08057.7	10	22.666666666666664
NCU01993.7	4	16.266666666666666
NCU02493.7	12	0.8000000000000007
NCU08859.7	8	20.53333333333333
NCU01288.7	12	0.8000000000000007
NCU03463.7	4	16.266666666666666
NCU04642.7	12	0.8000000000000007
NCU05755.7	2	14.133333333333333
NCU03986.7	0	12.0
NCU09142.7	20	9.333333333333329
NCU05501.7	14	2.9333333333333336
NCU00595.7	20	9.333333333333329
NCU00466.7	2	14.133333333333333
NCU07679.7	4	16.266666666666666
NCU06108.7	12	0.8000000000000007
NCU07310.7	12	0.8000000000000007
NCU07066.7	16	5.066666666666666
NCU04007.7	2	14.133333333333333
NCU00112.7	6	18.4
NCU02437.7	0	12.0
NCU05623.7	20	9.333333333333329
NCU07061.7	10	22.666666666666664
NCU04189.7	0	12.0
NCU01792.7	10	22.666666666666664
NCU00650.7	0	12.0
NCU04155.7	4	16.266666666666666
NCU02055.7	20	9.333333333333329
NCU00223.7	10	22.666666666666664
NCU05301.7	22	11.466666666666669
NCU01427.7	4	16.266666666666666
NCU01257.7	2	14.133333333333333
NCU03213.7	12	0.8000000000000007
NCU02810.7	4	16.266666666666666
NCU06934.7	18	7.199999999999999
NCU07018.7	18	7.199999999999999
NCU07434.7	2	14.133333333333333
NCU05364.7	2	14.133333333333333
NCU09516.7	10	22.666666666666664
NCU07888.7	12	0.8000000000000007
NCU03989.7	20	9.333333333333329
NCU00211.7	6	18.4
NCU00605.7	4	16.266666666666666
NCU09532.7	16	5.066666666666666
NCU04791.7	10	22.666666666666664
NCU02136.7	10	22.666666666666664
NCU07042.7	12	0.8000000000000007
NCU03648.7	10	22.666666666666664
NCU07860.7	12	0.8000000000000007
NCU06232.7	10	22.666666666666664
NCU08408.7	18	7.199999999999999
NCU01447.7	0	12.0
NCU07807.7	0	12.0
NCU05832.7	4	16.266666666666666
NCU06103.7	2	14.133333333333333
NCU03031.7	20	9.333333333333329
NCU01669.7	4	16.266666666666666
NCU05686.7	22	11.466666666666669
NCU04145.7	2	14.133333333333333
NCU04577.7	2	14.133333333333333
NCU08475.7	12	0.8000000000000007
NCU09842.7	2	14.133333333333333
NCU01611.7	10	22.666666666666664
NCU11012.7	20	9.333333333333329
NCU00878.7	16	5.066666666666666
NCU03219.7	20	9.333333333333329
NCU02012.7	14	2.9333333333333336
NCU00560.7	6	18.4
NCU01175.7	2	14.133333333333333
NCU06337.7	10	22.666666666666664
NCU07523.7	22	11.466666666666669
NCU05865.7	4	16.266666666666666
NCU03658.7	10	22.666666666666664
NCU00766.7	14	2.9333333333333336
NCU04814.7	12	0.8000000000000007
NCU00316.7	8	20.53333333333333
NCU07362.7	0	12.0
NCU02539.7	2	14.133333333333333
NCU01559.7	22	11.466666666666669
NCU06981.7	16	5.066666666666666
NCU02386.7	10	22.666666666666664
NCU00227.7	6	18.4
NCU03628.7	22	11.466666666666669
NCU04306.7	22	11.466666666666669
NCU05077.7	4	16.266666666666666
NCU07287.7	6	18.4
NCU08595.7	4	16.266666666666666
NCU07776.7	12	0.8000000000000007
NCU00184.7	12	0.8000000000000007
NCU07023.7	12	0.8000000000000007
NCU00813.7	10	22.666666666666664
NCU06882.7	10	22.666666666666664
NCU04508.7	0	12.0
NCU02202.7	8	20.53333333333333
NCU05664.7	22	11.466666666666669
NCU07952.7	20	9.333333333333329
NCU03437.7	16	5.066666666666666
NCU06021.7	6	18.4
NCU03796.7	10	22.666666666666664
NCU07947.7	10	22.666666666666664
NCU04319.7	0	12.0
NCU09071.7	22	11.466666666666669
NCU09533.7	14	2.9333333333333336
NCU02175.7	20	9.333333333333329
NCU03316.7	12	0.8000000000000007
NCU08687.7	6	18.4
NCU08900.7	12	0.8000000000000007
NCU03990.7	8	20.53333333333333
NCU09429.7	2	14.133333333333333
NCU01670.7	12	0.8000000000000007
NCU08967.7	18	7.199999999999999
NCU09194.7	20	9.333333333333329
NCU01445.7	18	7.199999999999999
NCU06999.7	18	7.199999999999999
NCU11249.7	0	12.0
NCU00481.7	2	14.133333333333333
NCU09880.7	0	12.0
NCU08380.7	22	11.466666666666669
NCU07296.7	18	7.199999999999999
NCU07170.7	4	16.266666666666666
NCU01166.7	18	7.199999999999999
NCU03794.7	0	12.0
NCU03045.7	18	7.199999999999999
NCU00591.7	4	16.266666666666666
NCU03100.7	10	22.666666666666664
NCU07951.7	20	9.333333333333329
NCU11264.7	12	0.8000000000000007
NCU00892.7	10	22.666666666666664
NCU00796.7	14	2.9333333333333336
NCU00971.7	8	20.53333333333333
NCU07738.7	10	22.666666666666664
NCU00287.7	10	22.666666666666664
NCU00843.7	16	5.066666666666666
NCU09646.7	10	22.666666666666664
NCU10046.7	14	2.9333333333333336
NCU00565.7	20	9.333333333333329
NCU02435.7	4	16.266666666666666
NCU08899.7	10	22.666666666666664
NCU05891.7	22	11.466666666666669
NCU03491.7	4	16.266666666666666
NCU00952.7	4	16.266666666666666
NCU07299.7	14	2.9333333333333336
NCU00959.7	18	7.199999999999999
NCU00553.7	22	11.466666666666669
NCU04251.7	4	16.266666666666666
NCU03009.7	2	14.133333333333333
NCU01101.7	14	2.9333333333333336
NCU06473.7	22	11.466666666666669
NCU06989.7	6	18.4
NCU05491.7	8	20.53333333333333
NCU09897.7	10	22.666666666666664
NCU04362.7	12	0.8000000000000007
NCU07004.7	10	22.666666666666664
NCU03207.7	6	18.4
NCU06536.7	4	16.266666666666666
NCU00696.7	18	7.199999999999999
NCU01393.7	0	12.0
NCU00264.7	0	12.0
NCU04848.7	2	14.133333333333333
NCU11187.7	16	5.066666666666666
NCU06769.7	4	16.266666666666666
NCU08962.7	18	7.199999999999999
NCU08996.7	6	18.4
NCU06218.7	6	18.4
NCU08421.7	22	11.466666666666669
NCU04790.7	4	16.266666666666666
NCU03440.7	10	22.666666666666664
NCU01140.7	10	22.666666666666664
NCU01731.7	16	5.066666666666666
NCU10007.7	10	22.666666666666664
NCU04963.7	2	14.133333333333333
NCU08699.7	2	14.133333333333333
NCU08769.7	12	0.8000000000000007
NCU00967.7	8	20.53333333333333
NCU06104.7	2	14.133333333333333
NCU00955.7	16	5.066666666666666
NCU07887.7	16	5.066666666666666
NCU09670.7	18	7.199999999999999
NCU01249.7	0	12.0
NCU02978.7	14	2.9333333333333336
NCU11102.7	6	18.4
NCU05638.7	20	9.333333333333329
NCU05575.7	22	11.466666666666669
NCU09076.7	4	16.266666666666666
NCU05979.7	10	22.666666666666664
NCU06924.7	22	11.466666666666669
NCU00378.7	2	14.133333333333333
NCU07958.7	10	22.666666666666664
NCU02494.7	0	12.0
NCU04483.7	10	22.666666666666664
NCU01643.7	16	5.066666666666666
NCU03268.7	16	5.066666666666666
NCU06344.7	0	12.0
NCU05153.7	18	7.199999999999999
NCU07535.7	18	7.199999999999999
NCU03924.7	2	14.133333333333333
NCU02381.7	20	9.333333333333329
NCU05427.7	4	16.266666666666666
NCU05789.7	20	9.333333333333329
NCU03357.7	10	22.666666666666664
NCU07915.7	12	0.8000000000000007
NCU02357.7	4	16.266666666666666
NCU00351.7	20	9.333333333333329
NCU06493.7	22	11.466666666666669
NCU04105.7	18	7.199999999999999
NCU08366.7	20	9.333333333333329
NCU07125.7	14	2.9333333333333336
NCU08427.7	4	16.266666666666666
NCU08004.7	10	22.666666666666664
NCU08956.7	20	9.333333333333329
NCU01575.7	2	14.133333333333333
NCU04323.7	12	0.8000000000000007
NCU08772.7	0	12.0
NCU03051.7	0	12.0
NCU04554.7	22	11.466666666666669
NCU09499.7	0	12.0
NCU08005.7	0	12.0
NCU05294.7	18	7.199999999999999
NCU09088.7	12	0.8000000000000007
NCU11323.7	16	5.066666666666666
NCU06774.7	20	9.333333333333329
NCU06182.7	22	11.466666666666669
NCU10058.7	10	22.666666666666664
NCU16496.7	0	12.0
NCU05876.7	10	22.666666666666664
NCU04047.7	22	11.466666666666669
NCU09527.7	22	11.466666666666669
NCU11426.7	8	20.53333333333333
NCU01002.7	16	5.066666666666666
NCU06960.7	12	0.8000000000000007
NCU04674.7	10	22.666666666666664
NCU07001.7	0	12.0
NCU07883.7	8	20.53333333333333
NCU05343.7	16	5.066666666666666
NCU11406.7	0	12.0
NCU09332.7	4	16.266666666666666
NCU09343.7	14	2.9333333333333336
NCU02505.7	10	22.666666666666664
NCU16775.7	2	14.133333333333333
NCU01061.7	8	20.53333333333333
NCU04019.7	18	7.199999999999999
NCU04590.7	16	5.066666666666666
NCU02007.7	12	0.8000000000000007
NCU07550.7	10	22.666666666666664
NCU05982.7	10	22.666666666666664
NCU00059.7	0	12.0
NCU00103.7	6	18.4
NCU00900.7	6	18.4
NCU05246.7	20	9.333333333333329
NCU02542.7	2	14.133333333333333
NCU04732.7	18	7.199999999999999
NCU09290.7	4	16.266666666666666
NCU03004.7	4	16.266666666666666
NCU05642.7	4	16.266666666666666
NCU05255.7	12	0.8000000000000007
NCU04857.7	4	16.266666666666666
NCU08018.7	8	20.53333333333333
NCU05129.7	10	22.666666666666664
NCU05579.7	8	20.53333333333333
NCU02689.7	10	22.666666666666664
NCU08618.7	4	16.266666666666666
NCU06131.7	10	22.666666666666664
NCU02623.7	6	18.4
NCU00575.7	4	16.266666666666666
NCU07608.7	12	0.8000000000000007
NCU00260.7	14	2.9333333333333336
NCU00600.7	8	20.53333333333333
NCU01275.7	12	0.8000000000000007
NCU04589.7	10	22.666666666666664
NCU07386.7	4	16.266666666666666
NCU01296.7	16	5.066666666666666
NCU07422.7	10	22.666666666666664
NCU01606.7	6	18.4
NCU05757.7	6	18.4
NCU04001.7	18	7.199999999999999
NCU09478.7	0	12.0
NCU04647.7	0	12.0
NCU01939.7	2	14.133333333333333
NCU16402.7	2	14.133333333333333
NCU05120.7	4	16.266666666666666
NCU07767.7	18	7.199999999999999
NCU09203.7	12	0.8000000000000007
NCU07842.7	22	11.466666666666669
NCU05890.7	2	14.133333333333333
NCU02004.7	2	14.133333333333333
NCU04054.7	22	11.466666666666669
NCU01100.7	10	22.666666666666664
NCU02658.7	14	2.9333333333333336
NCU06428.7	4	16.266666666666666
NCU00263.7	14	2.9333333333333336
NCU09528.7	4	16.266666666666666
NCU03362.7	4	16.266666666666666
NCU03897.7	4	16.266666666666666
NCU07277.7	10	22.666666666666664
NCU01502.7	0	12.0
NCU04035.7	22	11.466666666666669
NCU02351.7	22	11.466666666666669
NCU01145.7	6	18.4
NCU09537.7	18	7.199999999999999
NCU01568.7	10	22.666666666666664
NCU03728.7	0	12.0
NCU10907.7	4	16.266666666666666
NCU05841.7	14	2.9333333333333336
NCU03380.7	4	16.266666666666666
NCU03115.7	10	22.666666666666664
NCU07849.7	10	22.666666666666664
NCU08671.7	10	22.666666666666664
NCU09792.7	16	5.066666666666666
NCU04256.7	10	22.666666666666664
NCU01053.7	2	14.133333333333333
NCU00465.7	2	14.133333333333333
NCU01813.7	22	11.466666666666669
NCU08946.7	2	14.133333333333333
NCU03777.7	4	16.266666666666666
NCU07301.7	6	18.4
NCU00130.7	14	2.9333333333333336
NCU07020.7	16	5.066666666666666
NCU01938.7	8	20.53333333333333
NCU01219.7	0	12.0
NCU00347.7	14	2.9333333333333336
NCU06270.7	6	18.4
NCU03058.7	10	22.666666666666664
NCU16454.7	10	22.666666666666664
NCU03222.7	4	16.266666666666666
NCU03630.7	14	2.9333333333333336
NCU04013.7	6	18.4
NCU08733.7	12	0.8000000000000007
NCU04640.7	18	7.199999999999999
NCU16368.7	10	22.666666666666664
NCU03906.7	0	12.0
NCU08683.7	22	11.466666666666669
NCU02097.7	10	22.666666666666664
NCU06451.7	4	16.266666666666666
NCU02193.7	2	14.133333333333333
NCU00495.7	14	2.9333333333333336
NCU01595.7	4	16.266666666666666
NCU01534.7	18	7.199999999999999
NCU07124.7	20	9.333333333333329
NCU02428.7	22	11.466666666666669
NCU04185.7	18	7.199999999999999
NCU04843.7	2	14.133333333333333
NCU00918.7	16	5.066666666666666
NCU05226.7	10	22.666666666666664
NCU02291.7	8	20.53333333333333
NCU08861.7	2	14.133333333333333
NCU03444.7	2	14.133333333333333
NCU00392.7	0	12.0
NCU07196.7	12	0.8000000000000007
NCU07558.7	8	20.53333333333333
NCU05535.7	16	5.066666666666666
NCU06756.7	18	7.199999999999999
NCU04071.7	12	0.8000000000000007
NCU07367.7	2	14.133333333333333
NCU08120.7	0	12.0
NCU04613.7	2	14.133333333333333
NCU00311.7	16	5.066666666666666
NCU06181.7	18	7.199999999999999
NCU02078.7	16	5.066666666666666
NCU08119.7	4	16.266666666666666
NCU06482.7	4	16.266666666666666
NCU00212.7	4	16.266666666666666
NCU09810.7	10	22.666666666666664
NCU08794.7	2	14.133333333333333
NCU02284.7	4	16.266666666666666
NCU01705.7	10	22.666666666666664
NCU02264.7	4	16.266666666666666
NCU07491.7	20	9.333333333333329
NCU01353.7	22	11.466666666666669
NCU02256.7	22	11.466666666666669
NCU01990.7	22	11.466666666666669
NCU08224.7	4	16.266666666666666
NCU08976.7	6	18.4
NCU04197.7	14	2.9333333333333336
NCU02943.7	8	20.53333333333333
NCU08190.7	12	0.8000000000000007
NCU11237.7	0	12.0
NCU11292.7	14	2.9333333333333336
NCU00277.7	12	0.8000000000000007
NCU02750.7	20	9.333333333333329
NCU03030.7	4	16.266666666666666
NCU02800.7	4	16.266666666666666
NCU03093.7	4	16.266666666666666
NCU16445.7	22	11.466666666666669
NCU00611.7	12	0.8000000000000007
NCU09371.7	16	5.066666666666666
NCU03136.7	0	12.0
NCU00454.7	20	9.333333333333329
NCU08779.7	0	12.0
NCU09741.7	14	2.9333333333333336
NCU12114.7	10	22.666666666666664
NCU05594.7	10	22.666666666666664
NCU06628.7	22	11.466666666666669
NCU00008.7	22	11.466666666666669
NCU05945.7	2	14.133333333333333
NCU05032.7	2	14.133333333333333
NCU02729.7	2	14.133333333333333
NCU02098.7	6	18.4
NCU16942.7	18	7.199999999999999
NCU00670.7	2	14.133333333333333
NCU09819.7	18	7.199999999999999
NCU02603.7	12	0.8000000000000007
NCU04213.7	16	5.066666666666666
NCU06461.7	6	18.4
NCU09663.7	22	11.466666666666669
NCU03304.7	2	14.133333333333333
NCU02257.7	22	11.466666666666669
NCU07991.7	14	2.9333333333333336
NCU08370.7	6	18.4
NCU00759.7	8	20.53333333333333
NCU05079.7	6	18.4
NCU01659.7	18	7.199999999999999
NCU11424.7	10	22.666666666666664
NCU00359.7	0	12.0
NCU07657.7	10	22.666666666666664
NCU02490.7	2	14.133333333333333
NCU09035.7	14	2.9333333333333336
NCU02191.7	16	5.066666666666666
NCU02846.7	10	22.666666666666664
NCU05009.7	20	9.333333333333329
NCU05453.7	22	11.466666666666669
NCU01327.7	12	0.8000000000000007
NCU02100.7	14	2.9333333333333336
NCU04427.7	12	0.8000000000000007
NCU01702.7	4	16.266666666666666
NCU01806.7	2	14.133333333333333
NCU09473.7	4	16.266666666666666
NCU02207.7	6	18.4
NCU01667.7	22	11.466666666666669
NCU00183.7	10	22.666666666666664
NCU00564.7	8	20.53333333333333
NCU05076.7	12	0.8000000000000007
NCU05873.7	12	0.8000000000000007
NCU00352.7	22	11.466666666666669
NCU03334.7	6	18.4
NCU08093.7	14	2.9333333333333336
NCU00597.7	2	14.133333333333333
NCU03269.7	10	22.666666666666664
NCU03080.7	0	12.0
NCU06959.7	2	14.133333333333333
NCU04513.7	12	0.8000000000000007
NCU02833.7	10	22.666666666666664
NCU05302.7	0	12.0
NCU06404.7	20	9.333333333333329
NCU10658.7	20	9.333333333333329
NCU08926.7	4	16.266666666666666
NCU06561.7	22	11.466666666666669
NCU02001.7	4	16.266666666666666
NCU04493.7	20	9.333333333333329
NCU06556.7	6	18.4
NCU07308.7	22	11.466666666666669
NCU03830.7	12	0.8000000000000007
NCU02466.7	10	22.666666666666664
NCU04289.7	18	7.199999999999999
NCU09116.7	10	22.666666666666664
NCU09191.7	12	0.8000000000000007
NCU10042.7	2	14.133333333333333
NCU02813.7	6	18.4
NCU05288.7	22	11.466666666666669
NCU08960.7	4	16.266666666666666
NCU01344.7	2	14.133333333333333
NCU00802.7	6	18.4
NCU09806.7	22	11.466666666666669
NCU02459.7	12	0.8000000000000007
NCU02472.7	8	20.53333333333333
NCU01549.7	18	7.199999999999999
NCU09980.7	10	22.666666666666664
NCU00379.7	10	22.666666666666664
NCU02837.7	16	5.066666666666666
NCU02688.7	4	16.266666666666666
NCU05185.7	10	22.666666666666664
NCU01735.7	10	22.666666666666664
NCU09736.7	10	22.666666666666664
NCU08743.7	22	11.466666666666669
NCU08484.7	4	16.266666666666666
NCU08991.7	14	2.9333333333333336
NCU08336.7	22	11.466666666666669
NCU01967.7	6	18.4
NCU08668.7	2	14.133333333333333
NCU06877.7	6	18.4
NCU03967.7	16	5.066666666666666
NCU02592.7	0	12.0
